10,291,AP,Ampco-Pittsburgh Corporation,Industrials,Metal Fabrication,USA,43.12M,6.74
11,292,APA,Apache Corporation,Energy,Oil & Gas E&P,USA,4.47B,-
12,293,APAM,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.90B,13.14
13,294,APD,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,64.94B,34.23
14,295,APDN,"Applied DNA Sciences, Inc.",Industrials,Security & Protection Services,USA,41.04M,-
15,296,APEI,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,403.53M,31.32
16,297,APEN,"Apollo Endosurgery, Inc.",Healthcare,Medical Devices,USA,29.84M,-
17,298,APEX,Apex Global Brands Inc.,Consumer Cyclical,Apparel Retail,USA,3.11M,-
18,299,APG,APi Group Corporation,Industrials,Engineering & Construction,USA,2.39B,-
19,300,APH,Amphenol Corporation,Technology,Electronic Components,USA,31.19B,29.14
0,301,APHA,Aphria Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,1.24B,15.48
1,302,API,"Agora, Inc.",Technology,Software - Application,China,4.95B,-
2,303,APLE,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,2.20B,-
3,304,APLS,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.19B,-
4,305,APLT,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,550.23M,-
5,306,APM,Aptorum Group Limited,Healthcare,Biotechnology,United Kingdom,56.87M,-
6,307,APO,"Apollo Global Management, Inc.",Financial,Asset Management,USA,19.79B,-
7,308,APOG,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,514.29M,10.68
8,309,APOP,Cellect Biotechnology Ltd.,Healthcare,Biotechnology,Israel,8.48M,-
9,310,APPF,"AppFolio, Inc.",Technology,Software - Application,USA,5.11B,169.57
10,311,APPN,Appian Corporation,Technology,Software - Infrastructure,USA,4.12B,-
11,312,APPS,"Digital Turbine, Inc.",Technology,Software - Application,USA,2.24B,87.92
12,313,APRE,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,550.50M,-
13,314,APRN,"Blue Apron Holdings, Inc.",Consumer Cyclical,Internet Retail,USA,142.90M,-
14,315,APT,"Alpha Pro Tech, Ltd.",Industrials,Building Products & Equipment,Canada,183.28M,14.33
15,316,APTO,Aptose Biosciences Inc.,Healthcare,Biotechnology,Canada,524.08M,-
16,317,APTS,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,321.14M,-
17,318,APTV,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,22.85B,12.80
18,319,APTX,Aptinyx Inc.,Healthcare,Biotechnology,USA,141.49M,-
19,320,APVO,Aptevo Therapeutics Inc.,Healthcare,Biotechnology,USA,24.44M,-
0,321,APWC,Asia Pacific Wire & Cable Corporation Limited,Industrials,Electrical Equipment & Parts,Taiwan,14.56M,-
1,322,APXT,Apex Technology Acquisition Corporation,Financial,Shell Companies,USA,457.56M,292.86
2,323,APYX,Apyx Medical Corporation,Healthcare,Medical Devices,USA,168.03M,-
3,324,AQB,"AquaBounty Technologies, Inc.",Consumer Defensive,Farm Products,USA,158.45M,-
4,325,AQMS,"Aqua Metals, Inc.",Industrials,Waste Management,USA,56.04M,-
5,326,AQN,Algonquin Power & Utilities Corp.,Utilities,Utilities - Renewable,Canada,8.17B,14.38
6,327,AQST,"Aquestive Therapeutics, Inc.",Healthcare,Biotechnology,USA,290.02M,-
7,328,AQUA,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,2.39B,28.26
8,329,AR,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,706.83M,-
9,330,ARA,"American Renal Associates Holdings, Inc.",Healthcare,Diagnostics & Research,USA,214.94M,-
10,331,ARAV,"Aravive, Inc.",Healthcare,Biotechnology,USA,85.88M,-
11,332,ARAY,Accuray Incorporated,Healthcare,Medical Devices,USA,210.68M,57.50
12,333,ARC,"ARC Document Solutions, Inc.",Industrials,Specialty Business Services,USA,46.89M,11.30
13,334,ARCB,ArcBest Corporation,Industrials,Trucking,USA,852.10M,30.79
14,335,ARCC,Ares Capital Corporation,Financial,Asset Management,USA,6.03B,138.45
15,336,ARCE,Arco Platform Limited,Consumer Defensive,Education & Training Services,Brazil,2.42B,-
16,337,ARCH,"Arch Resources, Inc.",Energy,Thermal Coal,USA,565.18M,46.90
17,338,ARCO,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,Uruguay,894.76M,-
18,339,ARCT,Arcturus Therapeutics Holdings Inc.,Healthcare,Biotechnology,USA,1.01B,-
19,340,ARD,Ardagh Group S.A.,Consumer Cyclical,Packaging & Containers,Luxembourg,3.35B,-
0,341,ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",Financial,Asset Management,USA,292.62M,-
1,342,ARDS,"Aridis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,64.17M,-
2,343,ARDX,"Ardelyx, Inc.",Healthcare,Biotechnology,USA,526.89M,-
3,344,ARE,"Alexandria Real Estate Equities, Inc.",Real Estate,REIT - Office,USA,20.60B,49.05
4,345,ARES,Ares Management Corporation,Financial,Asset Management,USA,10.12B,87.15
5,346,ARGO,"Argo Group International Holdings, Ltd.",Financial,Insurance - Property & Casualty,Bermuda,1.21B,-
6,347,ARGX,argenx SE,Healthcare,Biotechnology,Netherlands,10.15B,-
7,348,ARI,"Apollo Commercial Real Estate Finance, Inc.",Real Estate,REIT - Mortgage,USA,1.29B,2950.00
8,349,ARKR,Ark Restaurants Corp.,Consumer Cyclical,Restaurants,USA,34.70M,-
9,350,ARL,"American Realty Investors, Inc.",Real Estate,Real Estate - Development,USA,152.02M,-
10,351,ARLO,"Arlo Technologies, Inc.",Industrials,Security & Protection Services,USA,444.05M,-
11,352,ARLP,"Alliance Resource Partners, L.P.",Energy,Thermal Coal,USA,398.12M,-
12,353,ARMK,Aramark,Consumer Cyclical,Restaurants,USA,7.16B,-
13,354,ARMP,Armata Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,62.20M,-
14,355,ARNA,"Arena Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.70B,-
15,356,ARNC,Arconic Corporation,Industrials,Metal Fabrication,USA,2.18B,14.58
16,357,AROC,"Archrock, Inc.",Energy,Oil & Gas Equipment & Services,USA,880.59M,-
17,358,AROW,Arrow Financial Corporation,Financial,Banks - Regional,USA,410.26M,11.17
18,359,ARPO,"Aerpio Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,52.63M,-
19,360,ARQT,"Arcutis Biotherapeutics, Inc.",Healthcare,Biotechnology,USA,933.23M,-
0,361,ARR,"ARMOUR Residential REIT, Inc.",Real Estate,REIT - Mortgage,USA,628.76M,-
1,362,ARTL,"Artelo Biosciences, Inc.",Healthcare,Biotechnology,USA,4.45M,-
2,363,ARTNA,Artesian Resources Corporation,Utilities,Utilities - Regulated Water,USA,326.90M,19.92
3,364,ARTW,"Art's-Way Manufacturing Co., Inc.",Industrials,Farm & Heavy Construction Machinery,USA,10.00M,-
4,365,ARVN,"Arvinas, Inc.",Healthcare,Biotechnology,USA,1.93B,-
5,366,ARW,"Arrow Electronics, Inc.",Technology,Electronics & Computer Distribution,USA,6.08B,16.40
6,367,ARWR,"Arrowhead Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.70B,-
7,368,ARYA,ARYA Sciences Acquisition Corp III,Financial,Shell Companies,USA,167.24M,-
8,369,ASA,ASA Gold and Precious Metals Limited,Financial,Asset Management,USA,442.51M,3.22
9,370,ASB,Associated Banc-Corp,Financial,Banks - Regional,USA,1.94B,6.10
10,371,ASC,Ardmore Shipping Corporation,Energy,Oil & Gas Midstream,Bermuda,119.56M,7.26
11,372,ASFI,"Asta Funding, Inc.",Financial,Credit Services,USA,86.00M,26.71
12,373,ASGN,ASGN Incorporated,Industrials,Staffing & Employment Services,USA,3.70B,19.70
13,374,ASH,Ashland Global Holdings Inc.,Basic Materials,Chemicals,USA,4.40B,-
14,375,ASIX,AdvanSix Inc.,Basic Materials,Chemicals,USA,344.10M,13.51
15,376,ASLN,ASLAN Pharmaceuticals Limited,Healthcare,Biotechnology,Singapore,57.44M,-
16,377,ASM,Avino Silver & Gold Mines Ltd.,Basic Materials,Silver,Canada,97.84M,-
17,378,ASMB,"Assembly Biosciences, Inc.",Healthcare,Biotechnology,USA,589.28M,-
18,379,ASML,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,Netherlands,155.84B,43.64
19,380,ASND,Ascendis Pharma A/S,Healthcare,Biotechnology,Denmark,7.51B,-
0,381,ASPN,"Aspen Aerogels, Inc.",Industrials,Building Products & Equipment,USA,256.15M,-
1,382,ASPS,Altisource Portfolio Solutions S.A.,Financial,Mortgage Finance,Luxembourg,202.45M,-
2,383,ASPU,"Aspen Group, Inc.",Consumer Defensive,Education & Training Services,USA,277.03M,-
3,384,ASR,"Grupo Aeroportuario del Sureste, S. A. B. de C. V.",Industrials,Airports & Air Services,Mexico,3.31B,18.55
4,385,ASRT,"Assertio Holdings, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,80.25M,-
5,386,ASRV,"AmeriServ Financial, Inc.",Financial,Banks - Regional,USA,46.11M,8.91
6,387,ASTC,Astrotech Corporation,Industrials,Aerospace & Defense,USA,15.19M,-
7,388,ASTE,"Astec Industries, Inc.",Industrials,Farm & Heavy Construction Machinery,USA,1.16B,81.40
8,389,ASUR,"Asure Software, Inc.",Technology,Software - Application,USA,115.80M,-
9,390,ASX,"ASE Technology Holding Co., Ltd.",Technology,Semiconductors,Taiwan,9.23B,13.75
10,391,ASYS,"Amtech Systems, Inc.",Technology,Semiconductor Equipment & Materials,USA,73.79M,-
11,392,AT,Atlantic Power Corporation,Utilities,Utilities - Independent Power Producers,USA,181.07M,-
12,393,ATAX,"America First Multifamily Investors, L.P.",Financial,Mortgage Finance,USA,244.70M,10.54
13,394,ATCO,Atlas Corp.,Financial,Asset Management,Canada,2.19B,12.11
14,395,ATCX,"Atlas Technical Consultants, Inc.",Industrials,Engineering & Construction,USA,255.85M,-
15,396,ATEC,"Alphatec Holdings, Inc.",Healthcare,Medical Devices,USA,402.15M,-
16,397,ATEN,"A10 Networks, Inc.",Technology,Software - Infrastructure,USA,581.08M,142.65
17,398,ATEX,Anterix Inc.,Communication Services,Telecom Services,USA,706.18M,-
18,399,ATGE,Adtalem Global Education Inc.,Consumer Defensive,Education & Training Services,USA,1.67B,6.83
19,400,ATH,Athene Holding Ltd.,Financial,Insurance - Diversified,Bermuda,6.60B,13.57
0,401,ATHE,Alterity Therapeutics Limited,Healthcare,Biotechnology,Australia,42.45M,-
1,402,ATHM,Autohome Inc.,Communication Services,Internet Content & Information,China,10.33B,22.99
2,403,ATHX,"Athersys, Inc.",Healthcare,Biotechnology,USA,412.91M,-
3,404,ATI,Allegheny Technologies Incorporated,Industrials,Metal Fabrication,USA,1.06B,-
4,405,ATIF,ATIF Holdings Limited,Financial,Capital Markets,China,42.66M,-
5,406,ATKR,Atkore International Group Inc.,Industrials,Specialty Industrial Machinery,USA,1.21B,8.71
6,407,ATLC,Atlanticus Holdings Corporation,Financial,Credit Services,USA,176.10M,5.75
7,408,ATLO,Ames National Corporation,Financial,Banks - Regional,USA,170.10M,10.33
8,409,ATNI,"ATN International, Inc.",Communication Services,Telecom Services,USA,889.90M,-
9,410,ATNM,"Actinium Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,107.25M,-
10,411,ATNX,"Athenex, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,899.51M,-
11,412,ATO,Atmos Energy Corporation,Utilities,Utilities - Regulated Gas,USA,11.73B,19.44
12,413,ATOM,Atomera Incorporated,Technology,Semiconductor Equipment & Materials,USA,200.12M,-
13,414,ATOS,"Atossa Therapeutics, Inc.",Healthcare,Biotechnology,USA,22.98M,-
14,415,ATR,"AptarGroup, Inc.",Consumer Cyclical,Packaging & Containers,USA,7.58B,38.41
15,416,ATRA,"Atara Biotherapeutics, Inc.",Healthcare,Biotechnology,USA,1.05B,-
16,417,ATRC,"AtriCure, Inc.",Healthcare,Medical Instruments & Supplies,USA,1.90B,-
17,418,ATRI,Atrion Corporation,Healthcare,Medical Instruments & Supplies,USA,1.19B,33.67
18,419,ATRO,Astronics Corporation,Industrials,Aerospace & Defense,USA,248.37M,-
19,420,ATRS,"Antares Pharma, Inc.",Healthcare,Medical Instruments & Supplies,USA,467.02M,83.64
0,421,ATSG,"Air Transport Services Group, Inc.",Industrials,Integrated Freight & Logistics,USA,1.45B,23.94
1,422,ATTO,Atento S.A.,Industrials,Specialty Business Services,Luxembourg,135.50M,-
2,423,ATUS,"Altice USA, Inc.",Communication Services,Telecom Services,USA,15.53B,86.32
3,424,ATV,"Acorn International, Inc.",Consumer Cyclical,Specialty Retail,China,36.85M,3.97
4,425,ATVI,"Activision Blizzard, Inc.",Communication Services,Electronic Gaming & Multimedia,USA,62.05B,33.76
5,426,ATXI,"Avenue Therapeutics, Inc.",Healthcare,Biotechnology,USA,192.32M,-
6,427,AU,AngloGold Ashanti Limited,Basic Materials,Gold,South Africa,11.71B,19.34
7,428,AUB,Atlantic Union Bankshares Corporation,Financial,Banks - Regional,USA,1.70B,12.20
8,429,AUBN,"Auburn National Bancorporation, Inc.",Financial,Banks - Regional,USA,140.76M,17.42
9,430,AUDC,AudioCodes Ltd.,Technology,Communication Equipment,Israel,1.02B,127.11
10,431,AUG,Auryn Resources Inc.,Basic Materials,Other Industrial Metals & Mining,Canada,224.91M,14.32
11,432,AUMN,Golden Minerals Company,Basic Materials,Other Precious Metals & Mining,USA,66.98M,-
12,433,AUPH,Aurinia Pharmaceuticals Inc.,Healthcare,Biotechnology,Canada,1.80B,-
13,434,AUTL,Autolus Therapeutics plc,Healthcare,Biotechnology,United Kingdom,693.67M,-
14,435,AUTO,"AutoWeb, Inc.",Communication Services,Internet Content & Information,USA,45.97M,-
15,436,AUVI,"Applied UV, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,42.29M,53.51
16,437,AUY,Yamana Gold Inc.,Basic Materials,Gold,Canada,5.85B,22.45
17,438,AVA,Avista Corporation,Utilities,Utilities - Diversified,USA,2.41B,19.61
18,439,AVAL,Grupo Aval Acciones y Valores S.A.,Financial,Banks - Regional,Colombia,5.47B,6.46
19,440,AVAV,"AeroVironment, Inc.",Industrials,Aerospace & Defense,USA,1.62B,37.57
0,441,AVB,"AvalonBay Communities, Inc.",Real Estate,REIT - Residential,USA,21.23B,27.28
1,442,AVCO,Avalon GloboCare Corp.,Healthcare,Medical Care Facilities,USA,107.23M,-
2,443,AVCT,"American Virtual Cloud Technologies, Inc.",Financial,Shell Companies,USA,77.54M,-
3,444,AVD,American Vanguard Corporation,Basic Materials,Agricultural Inputs,USA,429.07M,38.40
4,445,AVDL,Avadel Pharmaceuticals plc,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,333.62M,-
5,446,AVEO,"AVEO Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,144.80M,-
6,447,AVGO,Broadcom Inc.,Technology,Semiconductors,USA,139.31B,63.90
7,448,AVGR,"Avinger, Inc.",Healthcare,Medical Devices,USA,35.47M,-
8,449,AVID,"Avid Technology, Inc.",Communication Services,Electronic Gaming & Multimedia,USA,330.94M,24.29
9,450,AVLR,"Avalara, Inc.",Technology,Software - Application,USA,10.41B,-
10,451,AVNS,"Avanos Medical, Inc.",Healthcare,Medical Devices,USA,1.49B,-
11,452,AVNT,Avient Corporation,Basic Materials,Specialty Chemicals,USA,2.36B,26.24
12,453,AVNW,"Aviat Networks, Inc.",Technology,Communication Equipment,USA,111.61M,518.46
13,454,AVRO,"AVROBIO, Inc.",Healthcare,Biotechnology,USA,569.49M,-
14,455,AVT,"Avnet, Inc.",Technology,Electronics & Computer Distribution,USA,2.77B,-
15,456,AVTR,"Avantor, Inc.",Basic Materials,Specialty Chemicals,USA,12.74B,93.25
16,457,AVXL,Anavex Life Sciences Corp.,Healthcare,Biotechnology,USA,244.94M,-
17,458,AVY,Avery Dennison Corporation,Industrials,Business Equipment & Supplies,USA,9.68B,18.80
18,459,AVYA,Avaya Holdings Corp.,Technology,Software - Application,USA,1.21B,-
19,460,AWH,Aspira Women's Health Inc.,Healthcare,Diagnostics & Research,USA,317.63M,-
0,461,AWI,"Armstrong World Industries, Inc.",Industrials,Building Products & Equipment,USA,3.27B,-
1,462,AWK,"American Water Works Company, Inc.",Utilities,Utilities - Regulated Water,USA,25.39B,39.93
2,463,AWR,American States Water Company,Utilities,Utilities - Regulated Water,USA,2.74B,32.47
3,464,AWRE,"Aware, Inc.",Technology,Software - Application,USA,60.45M,-
4,465,AWX,Avalon Holdings Corporation,Industrials,Waste Management,USA,6.09M,-
5,466,AX,"Axos Financial, Inc.",Financial,Banks - Regional,USA,1.38B,7.84
6,467,AXAS,Abraxas Petroleum Corporation,Energy,Oil & Gas E&P,USA,26.72M,-
7,468,AXDX,"Accelerate Diagnostics, Inc.",Healthcare,Diagnostics & Research,USA,627.44M,-
8,469,AXGN,"AxoGen, Inc.",Healthcare,Medical Devices,USA,445.91M,-
9,470,AXGT,Axovant Gene Therapies Ltd.,Healthcare,Biotechnology,United Kingdom,133.12M,-
10,471,AXL,"American Axle & Manufacturing Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,847.81M,-
11,472,AXLA,Axcella Health Inc.,Healthcare,Biotechnology,USA,172.93M,-
12,473,AXNX,"Axonics Modulation Technologies, Inc.",Healthcare,Medical Devices,USA,1.56B,-
13,474,AXP,American Express Company,Financial,Credit Services,USA,81.80B,21.28
14,475,AXR,AMREP Corporation,Real Estate,Real Estate Services,USA,37.51M,-
15,476,AXS,AXIS Capital Holdings Limited,Financial,Insurance - Property & Casualty,Bermuda,3.82B,-
16,477,AXSM,"Axsome Therapeutics, Inc.",Healthcare,Biotechnology,USA,2.83B,-
17,478,AXTA,Axalta Coating Systems Ltd.,Basic Materials,Specialty Chemicals,USA,5.40B,70.43
18,479,AXTI,"AXT, Inc.",Technology,Semiconductor Equipment & Materials,USA,213.33M,-
19,480,AXU,Alexco Resource Corp.,Industrials,Waste Management,Canada,404.24M,-
0,481,AY,Atlantica Sustainable Infrastructure plc,Utilities,Utilities - Renewable,United Kingdom,2.80B,164.55
1,482,AYI,"Acuity Brands, Inc.",Industrials,Electrical Equipment & Parts,USA,4.13B,15.35
2,483,AYLA,"Ayala Pharmaceuticals, Inc.",Healthcare,Biotechnology,Israel,140.26M,-
3,484,AYRO,"Ayro, Inc.",Consumer Cyclical,Auto Manufacturers,USA,68.92M,1.49
4,485,AYTU,"Aytu BioScience, Inc.",Healthcare,Biotechnology,USA,135.14M,-
5,486,AYX,"Alteryx, Inc.",Technology,Software - Application,USA,7.58B,-
6,487,AZEK,The AZEK Company Inc.,Industrials,Building Products & Equipment,USA,5.34B,-
7,488,AZN,AstraZeneca PLC,Healthcare,Drug Manufacturers - General,United Kingdom,140.94B,64.88
8,489,AZO,"AutoZone, Inc.",Consumer Cyclical,Specialty Retail,USA,28.61B,17.89
9,490,AZPN,"Aspen Technology, Inc.",Technology,Software - Application,USA,8.53B,37.75
10,491,AZRE,Azure Power Global Limited,Utilities,Utilities - Renewable,India,1.15B,-
11,492,AZRX,"AzurRx BioPharma, Inc.",Healthcare,Biotechnology,USA,21.04M,-
12,493,AZUL,Azul S.A.,Industrials,Airlines,Brazil,1.59B,-
13,494,AZZ,AZZ Inc.,Industrials,Electrical Equipment & Parts,USA,880.10M,27.19
14,495,B,Barnes Group Inc.,Industrials,Specialty Industrial Machinery,USA,1.73B,15.11
15,496,BA,The Boeing Company,Industrials,Aerospace & Defense,USA,87.82B,-
16,497,BABA,Alibaba Group Holding Limited,Consumer Cyclical,Internet Retail,China,726.75B,27.91
17,498,BAC,Bank of America Corporation,Financial,Banks - Diversified,USA,210.59B,12.08
18,499,BAH,Booz Allen Hamilton Holding Corporation,Industrials,Consulting Services,USA,11.79B,24.03
19,500,BAK,Braskem S.A.,Basic Materials,Chemicals,Brazil,3.22B,-
0,501,BAM,Brookfield Asset Management Inc.,Financial,Asset Management,Canada,49.82B,112.03
1,502,BANC,"Banc of California, Inc.",Financial,Banks - Regional,USA,538.12M,-
2,503,BAND,Bandwidth Inc.,Technology,Software - Infrastructure,USA,3.76B,-
3,504,BANF,BancFirst Corporation,Financial,Banks - Regional,USA,1.40B,12.89
4,505,BANR,Banner Corporation,Financial,Banks - Regional,USA,1.17B,10.34
5,506,BANX,StoneCastle Financial Corp.,Financial,Asset Management,USA,124.71M,-
6,507,BAP,Credicorp Ltd.,Financial,Banks - Regional,Bermuda,12.18B,22.03
7,508,BASI,"Bioanalytical Systems, Inc.",Healthcare,Diagnostics & Research,USA,53.46M,-
8,509,BATL,Battalion Oil Corporation,Energy,Oil & Gas E&P,USA,164.37M,-
9,510,BATRA,The Liberty Braves Group,Communication Services,Entertainment,USA,21.86B,-
10,511,BATRK,The Liberty Braves Group,Communication Services,Entertainment,USA,767.05M,-
11,512,BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,USA,42.68B,59.34
12,513,BB,BlackBerry Limited,Technology,Software - Infrastructure,Canada,2.72B,-
13,514,BBAR,Banco BBVA Argentina S.A.,Financial,Banks - Regional,Argentina,1.13B,2.14
14,515,BBBY,Bed Bath & Beyond Inc.,Consumer Cyclical,Specialty Retail,USA,1.52B,-
15,516,BBCP,"Concrete Pumping Holdings, Inc.",Industrials,Engineering & Construction,USA,203.06M,-
16,517,BBD,Banco Bradesco S.A.,Financial,Banks - Regional,Brazil,34.46B,5.57
17,518,BBDC,"Barings BDC, Inc.",Financial,Credit Services,USA,379.97M,-
18,519,BBGI,"Beasley Broadcast Group, Inc.",Communication Services,Broadcasting,USA,41.60M,-
19,520,BBI,"Brickell Biotech, Inc.",Healthcare,Biotechnology,USA,23.09M,-
0,521,BBIO,"BridgeBio Pharma, Inc.",Healthcare,Biotechnology,USA,3.96B,-
1,522,BBL,BHP Group,Basic Materials,Other Industrial Metals & Mining,Australia,124.07B,11.56
2,523,BBQ,"BBQ Holdings, Inc.",Consumer Cyclical,Restaurants,USA,43.29M,7.64
3,524,BBSI,"Barrett Business Services, Inc.",Industrials,Staffing & Employment Services,USA,414.72M,8.98
4,525,BBU,Brookfield Business Partners L.P.,Industrials,Conglomerates,Bermuda,2.47B,-
5,526,BBVA,"Banco Bilbao Vizcaya Argentaria, S.A.",Financial,Banks - Diversified,Spain,18.38B,-
